Num,Prop
638,0.96875
639,0.96875
640,0.96875
641,0.96875
642,0.96875
643,0.96875
644,0.96875
645,0.96875
646,0.96875
647,0.96875
648,0.96875
649,0.96875
650,0.96875
651,0.96875
652,0.96875
653,0.96875
654,0.96875
655,0.96875
656,0.96875
657,0.96875
658,0.96875
659,0.96875
660,0.96875
661,0.96875
662,0.96875
663,0.96875
664,0.96875
665,0.96875
666,0.96875
667,0.96875
668,0.96875
669,0.96875
670,0.96875
671,0.96875
672,0.96875
673,0.96875
674,0.96875
675,0.96875
676,0.96875
677,0.96875
678,0.96875
679,0.96875
680,0.96875
681,0.96875
682,0.96875
683,0.96875
684,0.96875
685,0.96875
686,0.96875
687,0.96875
688,0.96875
689,0.96875
690,0.96875
691,0.96875
692,0.96875
693,0.96875
694,0.96875
695,0.96875
696,0.96875
697,0.96875
698,0.96875
699,0.96875
700,0.96875
701,0.96875
702,0.96875
703,0.96875
704,0.96875
705,0.96875
706,0.96875
707,0.96875
708,0.96875
709,0.96875
710,0.96875
711,0.96875
712,0.96875
713,0.96875
714,0.96875
715,0.96875
716,0.96875
717,0.96875
718,0.96875
719,0.96875
720,0.96875
721,0.96875
722,0.96875
723,0.96875
724,0.96875
725,0.96875
726,0.96875
727,0.96875
728,0.96875
729,0.96875
730,0.96875
731,0.96875
732,0.515625
733,0.890625
734,0.890625
735,0.53125
736,0.9375
737,0.9375
738,0.9375
739,0.9375
740,0.9375
741,0.9375
742,0.9375
743,0.9375
744,0.9375
745,0.9375
746,0.9375
747,0.9375
748,0.9375
749,0.9375
750,0.9375
751,0.9375
752,0.9375
753,0.9375
754,0.9375
755,0.9375
756,0.9375
757,0.9375
758,0.9375
759,0.9375
760,0.9375
761,0.9375
762,0.9375
763,0.9375
764,0.9375
765,0.9375
766,0.9375
767,0.9375
768,0.9375
769,0.9375
770,0.9375
771,0.9375
772,0.9375
773,0.9375
774,0.9375
775,0.9375
776,0.59375
777,0.59375
778,0.59375
779,0.59375
780,0.59375
781,0.96875
782,0.96875
783,0.96875
784,0.96875
785,0.96875
786,0.96875
787,0.96875
788,0.96875
789,0.96875
790,0.96875
791,0.96875
792,0.96875
793,0.96875
794,0.96875
795,0.96875
796,0.96875
797,0.96875
798,0.96875
799,0.96875
800,0.96875
801,0.96875
802,0.96875
803,0.96875
804,0.515625
805,0.515625
806,0.96875
807,0.96875
808,0.515625
809,0.515625
810,0.515625
811,0.515625
812,0.515625
813,0.96875
814,0.96875
815,0.96875
816,0.96875
817,0.96875
818,0.96875
819,0.96875
820,0.96875
821,0.96875
822,0.96875
823,0.96875
824,0.96875
825,0.96875
826,0.96875
827,0.96875
828,0.96875
829,0.96875
830,0.96875
831,0.96875
832,0.96875
833,0.96875
834,0.96875
835,0.96875
836,0.96875
837,0.96875
838,0.96875
839,0.96875
840,0.578125
841,0.578125
842,0.96875
843,0.96875
844,0.96875
845,0.96875
846,0.96875
847,0.96875
848,0.96875
849,0.96875
850,0.96875
851,0.96875
852,0.96875
853,0.96875
854,0.96875
855,0.96875
856,0.96875
857,0.96875
858,0.96875
859,0.96875
860,0.96875
861,0.96875
862,0.96875
863,0.96875
864,0.96875
865,0.53125
866,0.53125
867,0.96875
868,0.96875
869,0.96875
870,0.96875
871,0.96875
872,0.96875
873,0.96875
874,0.96875
875,0.96875
876,0.96875
877,0.515625
878,0.515625
879,0.515625
880,0.515625
881,0.515625
882,0.953125
883,0.953125
884,0.953125
885,0.953125
886,0.953125
887,0.953125
888,0.953125
889,0.953125
890,0.59375
891,0.953125
892,0.953125
893,0.953125
894,0.953125
895,0.46875
896,0.46875
897,0.46875
898,0.46875
899,0.9375
900,0.9375
901,0.9375
902,0.9375
903,0.9375
904,0.9375
905,0.9375
906,0.9375
907,0.9375
908,0.9375
909,0.9375
910,0.9375
911,0.9375
912,0.9375
913,0.9375
914,0.9375
915,0.9375
916,0.9375
917,0.640625
918,0.640625
919,0.921875
920,0.921875
921,0.921875
922,0.921875
923,0.921875
924,0.921875
925,0.921875
926,0.921875
927,0.921875
928,0.921875
929,0.921875
930,0.921875
931,0.921875
932,0.921875
933,0.921875
934,0.921875
935,0.921875
936,0.921875
937,0.921875
938,0.921875
939,0.921875
940,0.921875
941,0.921875
942,0.921875
943,0.921875
944,0.921875
945,0.453125
946,0.9375
947,0.9375
948,0.9375
949,0.9375
950,0.9375
951,0.9375
952,0.9375
953,0.9375
954,0.9375
955,0.9375
956,0.9375
957,0.9375
958,0.9375
959,0.9375
960,0.9375
961,0.9375
962,0.9375
963,0.9375
964,0.46875
965,0.46875
966,0.921875
967,0.921875
968,0.921875
969,0.921875
970,0.921875
971,0.921875
972,0.921875
973,0.921875
974,0.921875
975,0.921875
976,0.921875
977,0.921875
978,0.921875
979,0.921875
980,0.921875
981,0.921875
982,0.921875
983,0.921875
984,0.921875
985,0.6875
986,0.6875
987,0.90625
988,0.6875
989,0.6875
990,0.6875
991,0.890625
992,0.890625
993,0.890625
994,0.890625
995,0.890625
996,0.890625
997,0.890625
998,0.890625
999,0.890625
1000,0.890625
